%Y-%m-%d-;NYSE
2000-08-17;671.19
2000-08-18;668.95
2000-08-21;671.16
2000-08-22;671.62
2000-08-23;672.22
2000-08-24;671.94
2000-08-25;672.53
2000-08-28;675.26
2000-08-29;673.44
2000-08-30;670.46
2000-08-31;674.53
2000-09-01;677.58
2000-09-05;676.2
2000-09-06;674.46
2000-09-07;675.49
2000-09-08;675.73
2000-09-11;677.24
2000-09-12;675.84
2000-09-13;675.22
2000-09-14;674.42
2000-09-15;669.42
2000-09-18;659.78
2000-09-19;661.11
2000-09-20;653.84
2000-09-21;654.23
2000-09-22;659.34
2000-09-25;659.48
2000-09-26;654.83
2000-09-27;656.05
2000-09-28;667.75
2000-09-29;663.04
2000-10-02;666.37
2000-10-03;664.62
2000-10-04;665.14
2000-10-05;667.87
2000-10-06;656.12
2000-10-09;653.55
2000-10-10;650.36
2000-10-11;640.42
2000-10-12;624.12
2000-10-13;637.61
2000-10-16;641.67
2000-10-17;629.46
2000-10-18;625.11
2000-10-19;638.66
2000-10-20;642.17
2000-10-23;642.29
2000-10-24;646.54
2000-10-25;636.5
2000-10-26;633.48
2000-10-27;641.01
2000-10-30;654.53
2000-10-31;666.02
2000-11-01;664.5
2000-11-02;663.23
2000-11-03;661.35
2000-11-06;665.39
2000-11-07;664.52
2000-11-08;661.8
2000-11-09;656.2
2000-11-10;646.44
2000-11-13;639.05
2000-11-14;648.52
2000-11-15;651.09
2000-11-16;647.02
2000-11-17;643.74
2000-11-20;634.34
2000-11-21;635.23
2000-11-22;626.46
2000-11-24;632.09
2000-11-27;636.93
2000-11-28;634.33
2000-11-29;637.42
2000-11-30;629.78
2000-12-01;631.49
2000-12-04;637.41
2000-12-05;653.27
2000-12-06;645.72
2000-12-07;644.78
2000-12-08;655.37
2000-12-11;657.53
2000-12-12;655
2000-12-13;653.3
2000-12-14;645.58
2000-12-15;635.86
2000-12-18;643.23
2000-12-19;639.86
2000-12-20;624.97
2000-12-21;629.28
2000-12-22;639.55
2000-12-26;646.09
2000-12-27;653.66
2000-12-28;659.9
2000-12-29;656.87
2001-01-02;641.75
2001-01-03;659.07
2001-01-04;652.07
2001-01-05;640.65
2001-01-08;639.23
2001-01-09;638.83
2001-01-10;643.33
2001-01-11;646.46
2001-01-12;644.36
2001-01-16;650.18
2001-01-17;648.06
2001-01-18;651.52
2001-01-19;646.57
2001-01-22;648.19
2001-01-23;655.22
2001-01-24;656.26
2001-01-25;658.37
2001-01-26;655.51
2001-01-29;658.18
2001-01-30;664.19
2001-01-31;663.64
2001-02-01;666.57
2001-02-02;660.22
2001-02-05;663.6
2001-02-06;662.26
2001-02-07;659.6
2001-02-08;657.76
2001-02-09;653.28
2001-02-12;660.99
2001-02-13;657.72
2001-02-14;652.03
2001-02-15;654.45
2001-02-16;647.88
2001-02-20;641.34
2001-02-21;629.74
2001-02-22;627.62
2001-02-23;623
2001-02-26;634.49
2001-02-27;633.46
2001-02-28;626.94
2001-03-01;625.15
2001-03-02;626.87
2001-03-05;628.85
2001-03-06;632.18
2001-03-07;635.71
2001-03-08;639.25
2001-03-09;628.99
2001-03-12;605.97
2001-03-13;609.34
2001-03-14;593.76
2001-03-15;598.85
2001-03-16;587.66
2001-03-19;596.17
2001-03-20;586.54
2001-03-21;575.14
2001-03-22;566.35
2001-03-23;577.87
2001-03-26;587.01
2001-03-27;599.69
2001-03-28;590.06
2001-03-29;588.68
2001-03-30;595.66
2001-04-02;589.29
2001-04-03;572.08
2001-04-04;572.71
2001-04-05;592.55
2001-04-06;583.03
2001-04-09;587.69
2001-04-10;599.83
2001-04-11;595
2001-04-12;601.74
2001-04-16;602.32
2001-04-17;608.78
2001-04-18;626.02
2001-04-19;628.83
2001-04-20;623.35
2001-04-23;618.77
2001-04-24;613.97
2001-04-25;623.5
2001-04-26;629.36
2001-04-27;637.64
2001-04-30;634.83
2001-05-01;641.04
2001-05-02;638.83
2001-05-03;632.42
2001-05-04;640.05
2001-05-07;639.02
2001-05-08;636.51
2001-05-09;636.29
2001-05-10;637.99
2001-05-11;633.64
2001-05-14;636.53
2001-05-15;637.43
2001-05-16;652.73
2001-05-17;655.25
2001-05-18;657.15
2001-05-21;663.56
2001-05-22;661.39
2001-05-23;652.9
2001-05-24;652.98
2001-05-25;647.13
2001-05-29;645.12
2001-05-30;638.11
2001-05-31;641.67
2001-06-01;642.81
2001-06-04;646.51
2001-06-05;652.03
2001-06-06;645.05
2001-06-07;645.81
2001-06-08;641.8
2001-06-11;637.37
2001-06-12;637.08
2001-06-13;632.72
2001-06-14;623.96
2001-06-15;621.94
2001-06-18;619.85
2001-06-19;620.79
2001-06-20;625.52
2001-06-21;631.08
2001-06-22;625.37
2001-06-25;620.13
2001-06-26;618.82
2001-06-27;616
2001-06-28;621.7
2001-06-29;621.76
2001-07-02;627.27
2001-07-03;626.01
2001-07-05;620.9
2001-07-06;609.34
2001-07-09;611.89
2001-07-10;605.93
2001-07-11;603.22
2001-07-12;612.76
2001-07-13;616.16
2001-07-16;611.58
2001-07-17;616.65
2001-07-18;615.53
2001-07-19;617.44
2001-07-20;616.69
2001-07-23;608.48
2001-07-24;598.12
2001-07-25;606.32
2001-07-26;611.98
2001-07-27;613.56
2001-07-30;613.85
2001-07-31;616.94
2001-08-01;617.15
2001-08-02;618.4
2001-08-03;616.31
2001-08-06;610.13
2001-08-07;612.5
2001-08-08;604.42
2001-08-09;604.26
2001-08-10;608.34
2001-08-13;608.03
2001-08-14;607.54
2001-08-15;605.9
2001-08-16;606.36
2001-08-17;599.18
2001-08-20;603.17
2001-08-21;598.7
2001-08-22;601.77
2001-08-23;600.89
2001-08-24;608.57
2001-08-27;605.94
2001-08-28;598.84
2001-08-29;593.53
2001-08-30;586.1
2001-08-31;587.84
2001-09-04;589.55
2001-09-05;588.47
2001-09-06;577.31
2001-09-07;566.17
2001-09-10;568.08
2001-09-17;541.99
2001-09-18;538.37
2001-09-19;529.38
2001-09-20;514.16
2001-09-21;504.21
2001-09-24;521.42
2001-09-25;525.99
2001-09-26;524.56
2001-09-27;532.3
2001-09-28;543.84
2001-10-01;542.05
2001-10-02;548.82
2001-10-03;556.15
2001-10-04;554.78
2001-10-05;554.4
2001-10-08;549.16
2001-10-09;548.63
2001-10-10;559.87
2001-10-11;565.79
2001-10-12;561.98
2001-10-15;561.82
2001-10-16;565.27
2001-10-17;557.92
2001-10-18;552.23
2001-10-19;554.32
2001-10-22;561.45
2001-10-23;558.63
2001-10-24;557.08
2001-10-25;562.96
2001-10-26;566.58
2001-10-29;555.85
2001-10-30;546.74
2001-10-31;546.34
2001-11-01;555.96
2001-11-02;557.6
2001-11-05;563.79
2001-11-06;570.29
2001-11-07;568.48
2001-11-08;570.07
2001-11-09;570.61
2001-11-12;569.12
2001-11-13;578.31
2001-11-14;579.48
2001-11-15;579.79
2001-11-16;578.83
2001-11-19;584.29
2001-11-20;582.32
2001-11-21;579.56
2001-11-23;585.82
2001-11-26;588.23
2001-11-27;584.58
2001-11-28;575.2
2001-11-29;579.75
2001-11-30;579.27
2001-12-03;575.29
2001-12-04;581.16
2001-12-05;591.32
2001-12-06;589.85
2001-12-07;587.19
2001-12-10;578.25
2001-12-11;576.11
2001-12-12;575.39
2001-12-13;569.27
2001-12-14;571.15
2001-12-17;575.85
2001-12-18;580.56
2001-12-19;585.12
2001-12-20;583.26
2001-12-21;585.7
2001-12-24;586.05
2001-12-26;588.63
2001-12-27;592.08
2001-12-28;594.38
2001-12-31;589.8
2002-01-02;590.54
2002-01-03;592.63
2002-01-04;596.57
2002-01-07;593.15
2002-01-08;589.71
2002-01-09;587.06
2002-01-10;587.39
2002-01-11;582.67
2002-01-14;579.04
2002-01-15;582.63
2002-01-16;575.16
2002-01-17;579.26
2002-01-18;576.19
2002-01-22;574.27
2002-01-23;577.62
2002-01-24;578.92
2002-01-25;580.1
2002-01-28;579.63
2002-01-29;564.93
2002-01-30;570.54
2002-01-31;578.5
2002-02-01;575.76
2002-02-04;562.64
2002-02-05;560.6
2002-02-06;557.81
2002-02-07;557.49
2002-02-08;565.34
2002-02-11;572.68
2002-02-12;571.48
2002-02-13;576.09
2002-02-14;575.66
2002-02-15;571.25
2002-02-19;562.08
2002-02-20;569.14
2002-02-21;563.58
2002-02-22;568.28
2002-02-25;576.36
2002-02-26;577.34
2002-02-27;579.2
2002-02-28;578.6
2002-03-01;588.63
2002-03-04;598.89
2002-03-05;594.61
2002-03-06;603.11
2002-03-07;600.9
2002-03-08;602.1
2002-03-11;604.22
2002-03-12;604.61
2002-03-13;600.39
2002-03-14;600.8
2002-03-15;607.13
2002-03-18;607.24
2002-03-19;609.53
2002-03-20;602.37
2002-03-21;601.82
2002-03-22;600.09
2002-03-25;592.43
2002-03-26;595.68
2002-03-27;599.85
2002-03-28;600.43
2002-04-01;598.38
2002-04-02;596.32
2002-04-03;590.68
2002-04-04;591.01
2002-04-05;590.76
2002-04-08;591.64
2002-04-09;590.84
2002-04-10;597.32
2002-04-11;584.58
2002-04-12;588
2002-04-15;583.85
2002-04-16;594.73
2002-04-17;593.48
2002-04-18;592.95
2002-04-19;593.78
2002-04-22;586.05
2002-04-23;584.3
2002-04-24;581.13
2002-04-25;579.97
2002-04-26;574.32
2002-04-29;568.43
2002-04-30;574.18
2002-05-01;580.35
2002-05-02;581.65
2002-05-03;577.79
2002-05-06;567.68
2002-05-07;565.35
2002-05-08;579.22
2002-05-09;572.72
2002-05-10;565.73
2002-05-13;573.18
2002-05-14;582.66
2002-05-15;579.54
2002-05-16;581.68
2002-05-17;585.78
2002-05-20;580.22
2002-05-21;575.08
2002-05-22;576.98
2002-05-23;582.31
2002-05-24;577.16
2002-05-28;572.58
2002-05-29;570.3
2002-05-30;567.8
2002-05-31;570.78
2002-06-03;558.16
2002-06-04;556
2002-06-05;559.96
2002-06-06;550.05
2002-06-07;551.57
2002-06-10;553.39
2002-06-11;545.27
2002-06-12;546.56
2002-06-13;541.54
2002-06-14;540.25
2002-06-17;554.19
2002-06-18;555.2
2002-06-19;548.32
2002-06-20;542.3
2002-06-21;534.35
2002-06-24;533.91
2002-06-25;526.64
2002-06-26;524.25
2002-06-27;532.16
2002-06-28;533.07
2002-07-01;523.49
2002-07-02;512.88
2002-07-03;513.24
2002-07-05;529.49
2002-07-08;525.32
2002-07-09;512.93
2002-07-10;496.94
2002-07-11;497.7
2002-07-12;494.44
2002-07-15;490.73
2002-07-16;482.42
2002-07-17;484.34
2002-07-18;472.33
2002-07-19;455.67
2002-07-22;441.33
2002-07-23;430.28
2002-07-24;453.15
2002-07-25;454.36
2002-07-26;460.84
2002-07-29;484.71
2002-07-30;486.35
2002-07-31;491.37
2002-08-01;479.29
2002-08-02;468.58
2002-08-05;453.31
2002-08-06;465.43
2002-08-07;473.54
2002-08-08;488.01
2002-08-09;490.43
2002-08-12;487.8
2002-08-13;478.34
2002-08-14;493.99
2002-08-15;500.02
2002-08-16;499.17
2002-08-19;509.35
2002-08-20;503.13
2002-08-21;508.78
2002-08-22;515.66
2002-08-23;505.35
2002-08-26;509.61
2002-08-27;504.16
2002-08-28;495.86
2002-08-29;495.2
2002-08-30;495.55
2002-09-03;476.33
2002-09-04;484.03
2002-09-05;478.03
2002-09-06;484.64
2002-09-09;489.14
2002-09-10;491.79
2002-09-11;492.33
2002-09-12;481.34
2002-09-13;482.35
2002-09-16;483.55
2002-09-17;473.91
2002-09-18;471.69
2002-09-19;457.99
2002-09-20;458.97
2002-09-23;453.78
2002-09-24;445.38
2002-09-25;455.08
2002-09-26;464.8
2002-09-27;450.23
2002-09-30;445.44
2002-10-01;460.93
2002-10-02;450.37
2002-10-03;446.24
2002-10-04;436.31
2002-10-07;427.59
2002-10-08;434.22
2002-10-09;421.09
2002-10-10;434.17
2002-10-11;449.67
2002-10-14;452.63
2002-10-15;472.19
2002-10-16;462.31
2002-10-17;472.42
2002-10-18;473.94
2002-10-21;481.69
2002-10-22;476.35
2002-10-23;478.45
2002-10-24;472.22
2002-10-25;479.15
2002-10-28;475.57
2002-10-29;471.49
2002-10-30;475.45
2002-10-31;472.9
2002-11-01;480.41
2002-11-04;482.22
2002-11-05;485.8
2002-11-06;490.11
2002-11-07;480.39
2002-11-08;476.66
2002-11-11;467.95
2002-11-12;470.17
2002-11-13;468.9
2002-11-14;478.7
2002-11-15;482.34
2002-11-18;478.28
2002-11-19;477.11
2002-11-20;484.43
2002-11-21;493.12
2002-11-22;491.63
2002-11-25;492.62
2002-11-26;483.4
2002-11-27;496.29
2002-11-29;495.27
2002-12-02;494.59
2002-12-03;488.44
2002-12-04;487.57
2002-12-05;482.78
2002-12-06;485.34
2002-12-09;476.72
2002-12-10;482.77
2002-12-11;482.82
2002-12-12;481.09
2002-12-13;476.19
2002-12-16;485.93
2002-12-17;481.83
2002-12-18;476.46
2002-12-19;473
2002-12-20;479.22
2002-12-23;479.27
2002-12-24;477.06
2002-12-26;476.33
2002-12-27;468.9
2002-12-30;471.56
2002-12-31;472.87
2003-01-02;5146
2003-01-03;5148.45
2003-01-06;5255.39
2003-01-07;5186.92
2003-01-08;5124.19
2003-01-09;5210.34
2003-01-10;5209.8
2003-01-13;5209.21
2003-01-14;5233.66
2003-01-15;5171.45
2003-01-16;5165.34
2003-01-17;5108.51
2003-01-21;5016.28
2003-01-22;4962.98
2003-01-23;4995.66
2003-01-24;4880.19
2003-01-27;4786.96
2003-01-28;4840.99
2003-01-29;4865.96
2003-01-30;4784.44
2003-01-31;4868.68
2003-02-03;4884.79
2003-02-04;4824.46
2003-02-05;4807.86
2003-02-06;4757.3
2003-02-07;4713.66
2003-02-10;4732.77
2003-02-11;4708.69
2003-02-12;4649.71
2003-02-13;4653.25
2003-02-14;4729.74
2003-02-18;4805.73
2003-02-19;4763.45
2003-02-20;4730.84
2003-02-21;4787.17
2003-02-24;4706.22
2003-02-24;4713.38
2003-02-26;4653.98
2003-02-27;4693.53
2003-02-28;4716.07
2003-03-03;4709.38
2003-03-04;4638.05
2003-03-05;4673.75
2003-03-06;4626.02
2003-03-07;4645.1
2003-03-10;4529.07
2003-03-11;4499.64
2003-03-12;4486.7
2003-03-13;4625.21
2003-03-14;4641.63
2003-03-17;4783.95
2003-03-18;4800.16
2003-03-19;4845.37
2003-03-20;4856.44
2003-03-21;4970.94
2003-03-24;4801.58
2003-03-24;4862.01
2003-03-26;4844.63
2003-03-27;4829.71
2003-03-28;4809.1
2003-03-31;4730.21
2003-04-01;4793.56
2003-04-02;4897.97
2003-04-03;4870.29
2003-04-04;4898.05
2003-04-07;4923.27
2003-04-08;4917.6
2003-04-09;4870.57
2003-04-10;4887.41
2003-04-11;4875.63
2003-04-14;4956.28
2003-04-15;4995.25
2003-04-16;4932.6
2003-04-17;5006.32
2003-04-21;5004.98
2003-04-22;5101.81
2003-04-23;5135.12
2003-04-24;5085.3
2003-04-25;5017.62
2003-04-28;5108.24
2003-04-29;5117.1
2003-04-30;5131.56
2003-05-01;5126.8
2003-05-02;5201.1
2003-05-05;5207.13
2003-05-06;5259.06
2003-05-07;5226.7
2003-05-08;5174.51
2003-05-09;5242.84
2003-05-12;5300.22
2003-05-13;5283.76
2003-05-14;5279.47
2003-05-15;5312.55
2003-05-16;5321.71
2003-05-19;5196.51
2003-05-20;5204.9
2003-05-21;5223.22
2003-05-22;5273.51
2003-05-23;5288.45
2003-05-27;5367.44
2003-05-28;5377.73
2003-05-29;5366.23
2003-05-30;5435.37
2003-06-02;5470.02
2003-06-03;5481.59
2003-06-04;5558.42
2003-06-05;5585.5
2003-06-06;5583.08
2003-06-09;5520.08
2003-06-10;5564.37
2003-06-11;5646.77
2003-06-12;5650.66
2003-06-13;5598.61
2003-06-16;5714.41
2003-06-17;5722.85
2003-06-18;5706.06
2003-06-19;5627.43
2003-06-20;5631.41
2003-06-23;5549.09
2003-06-24;5551.19
2003-06-25;5523.35
2003-06-26;5555.84
2003-06-27;5509.61
2003-06-30;5501.38
2003-07-01;5526.48
2003-07-02;5590.55
2003-07-03;5558.46
2003-07-07;5639.16
2003-07-08;5642.44
2003-07-09;5617.17
2003-07-10;5544.79
2003-07-11;5588.79
2003-07-14;5625.3
2003-07-15;5583.85
2003-07-16;5552.51
2003-07-17;5484.19
2003-07-18;5555.26
2003-07-21;5483.61
2003-07-22;5527.11
2003-07-23;5538.62
2003-07-24;5531.61
2003-07-25;5611.03
2003-07-28;5606.61
2003-07-29;5570.59
2003-07-30;5557.53
2003-07-31;5558.99
2003-08-01;5505.73
2003-08-04;5515.68
2003-08-05;5451.02
2003-08-06;5460.91
2003-08-07;5499.99
2003-08-08;5526.42
2003-08-11;5552.29
2003-08-12;5594.9
2003-08-13;5569.62
2003-08-14;5610.48
2003-08-15;5616.36
2003-08-18;5652.01
2003-08-19;5657.8
2003-08-20;5645.14
2003-08-21;5656.87
2003-08-22;5594.93
2003-08-25;5585.64
2003-08-26;5597.49
2003-08-27;5605.73
2003-08-28;5639.15
2003-08-29;5660.16
2003-09-02;5732.27
2003-09-03;5759.8
2003-09-04;5768.55
2003-09-05;5747.68
2003-09-08;5805.6
2003-09-09;5766.18
2003-09-10;5708.23
2003-09-11;5734.51
2003-09-12;5749.26
2003-09-15;5730.44
2003-09-16;5800.18
2003-09-17;5787.09
2003-09-18;5855.97
2003-09-19;5839.97
2003-09-22;5771.1
2003-09-23;5794.22
2003-09-24;5712.62
2003-09-25;5679.63
2003-09-26;5644.14
2003-09-29;5685.35
2003-09-30;5644.03
2003-10-01;5768.32
2003-10-02;5779.96
2003-10-03;5831.78
2003-10-06;5858.02
2003-10-07;5876.56
2003-10-08;5855.34
2003-10-09;5886.89
2003-10-10;5897
2003-10-13;5940.75
2003-10-14;5960.28
2003-10-15;5935.61
2003-10-16;5952.25
2003-10-17;5907.12
2003-10-20;5930.68
2003-10-21;5937.99
2003-10-22;5858.13
2003-10-23;5864.33
2003-10-24;5851.14
2003-10-27;5870.18
2003-10-28;5945.93
2003-10-29;5952.39
2003-10-30;5951.37
2003-10-31;5959.01
2003-11-03;5995.98
2003-11-04;5975.92
2003-11-05;5966.58
2003-11-06;5985.24
2003-11-07;5989.17
2003-11-10;5950.68
2003-11-11;5941.2
2003-11-12;6018.94
2003-11-13;6036.81
2003-11-14;6010.73
2003-11-17;5963.35
2003-11-18;5939.05
2003-11-19;5967.13
2003-11-20;5924.78
2003-11-21;5942.32
2003-11-24;6016.09
2003-11-25;6033.19
2003-11-26;6068.77
2003-11-28;6073.02
2003-12-01;6147.35
2003-12-02;6139.62
2003-12-03;6142.78
2003-12-04;6153.9
2003-12-05;6122.89
2003-12-08;6166.17
2003-12-09;6137.17
2003-12-10;6108.65
2003-12-11;6176.85
2003-12-12;6197.45
2003-12-15;6172.02
2003-12-16;6207.05
2003-12-17;6215.99
2003-12-18;6291.03
2003-12-19;6286.07
2003-12-22;6315.86
2003-12-23;6327.58
2003-12-24;6332.45
2003-12-26;6342.3
2003-12-29;6413.18
2003-12-30;6424.45
2003-12-31;6440.3
2004-01-02;6451.26
2004-01-05;6534.58
2004-01-06;6541.15
2004-01-07;6525.3
2004-01-08;6569.32
2004-01-09;6526.17
2004-01-12;6543.68
2004-01-13;6509.45
2004-01-14;6559.81
2004-01-15;6550.04
2004-01-16;6567.68
2004-01-20;6599.48
2004-01-21;6658.32
2004-01-22;6657.09
2004-01-23;6626.82
2004-01-26;6672.04
2004-01-27;6639.78
2004-01-28;6555.97
2004-01-29;6555.71
2004-01-30;6551.63
2004-02-02;6568.7
2004-02-03;6574.82
2004-02-04;6526.1
2004-02-05;6544.28
2004-02-06;6632.67
2004-02-09;6641.82
2004-02-10;6677.04
2004-02-11;6751.05
2004-02-12;6716.19
2004-02-13;6691.4
2004-02-17;6770.27
2004-02-18;6719.14
2004-02-19;6715.29
2004-02-20;6676.71
2004-02-23;6665.5
2004-02-24;6654.88
2004-02-25;6670.27
2004-02-26;6677.66
2004-02-27;6692.37
2004-03-01;6766.56
2004-03-02;6717.13
2004-03-03;6718.33
2004-03-04;6742.75
2004-03-05;6780.03
2004-03-08;6741.38
2004-03-09;6698.07
2004-03-10;6591.72
2004-03-11;6480.55
2004-03-12;6545.96
2004-03-15;6445.12
2004-03-16;6489.71
2004-03-17;6567.72
2004-03-18;6561.17
2004-03-19;6501.53
2004-03-22;6404.27
2004-03-23;6418.32
2004-03-24;6375.67
2004-03-25;6464.42
2004-03-26;6469.57
2004-03-29;6553.56
2004-03-30;6586.63
2004-03-31;6599.06
2004-04-01;6644.34
2004-04-02;6680.33
2004-04-05;6715.09
2004-04-06;6694.14
2004-04-07;6675.4
2004-04-08;6655.71
2004-04-12;6683.65
2004-04-13;6583.63
2004-04-14;6551.17
2004-04-15;6569.46
2004-04-16;6616.93
2004-04-19;6620.05
2004-04-20;6527.12
2004-04-21;6546.77
2004-04-22;6633.3
2004-04-23;6616.88
2004-04-26;6597.7
2004-04-27;6612.7
2004-04-28;6500.21
2004-04-29;6452.23
2004-04-30;6439.42
2004-05-03;6488.75
2004-05-04;6531.24
2004-05-05;6554.02
2004-05-06;6483.09
2004-05-07;6364.07
2004-05-10;6251.82
2004-05-11;6300.96
2004-05-12;6311.14
2004-05-13;6294.58
2004-05-14;6293.34
2004-05-17;6231.19
2004-05-18;6276.53
2004-05-19;6287.16
2004-05-20;6277.12
2004-05-21;6308.12
2004-05-24;6334.13
2004-05-25;6429.32
2004-05-26;6435.14
2004-05-27;6492.3
2004-05-28;6484.72
2004-06-01;6487.25
2004-06-02;6506.34
2004-06-03;6456.71
2004-06-04;6503.88
2004-06-07;6610.89
2004-06-08;6603.42
2004-06-09;6525.52
2004-06-10;6556.97
2004-06-14;6465.21
2004-06-15;6526.03
2004-06-16;6535.37
2004-06-17;6546.01
2004-06-18;6566.58
2004-06-21;6545.16
2004-06-22;6553.81
2004-06-23;6602.34
2004-06-24;6597.56
2004-06-25;6571.2
2004-06-28;6571.58
2004-06-29;6574.52
2004-06-30;6602.99
2004-07-01;6544.76
2004-07-02;6542.36
2004-07-06;6497.53
2004-07-07;6518.71
2004-07-08;6473.58
2004-07-09;6500.4
2004-07-12;6503.78
2004-07-13;6504.6
2004-07-14;6488.8
2004-07-15;6457.12
2004-07-16;6456.02
2004-07-19;6446.66
2004-07-20;6473.03
2004-07-21;6390.21
2004-07-22;6390.63
2004-07-23;6324.1
2004-07-26;6297.64
2004-07-27;6347.6
2004-07-28;6357.77
2004-07-29;6394.07
2004-07-30;6403.15
2004-08-02;6426.4
2004-08-03;6402.71
2004-08-04;6385.06
2004-08-05;6295.1
2004-08-06;6225.83
2004-08-09;6227.55
2004-08-10;6295.11
2004-08-11;6278.6
2004-08-12;6217.06
2004-08-13;6234.84
2004-08-16;6315.95
2004-08-17;6320.25
2004-08-18;6386.73
2004-08-19;6372.63
2004-08-20;6414.67
2004-08-23;6385.44
2004-08-24;6382.51
2004-08-25;6431.79
2004-08-26;6439.8
2004-08-27;6455.52
2004-08-30;6414.54
2004-08-31;6454.22
2004-09-01;6469.86
2004-09-02;6535.05
2004-09-03;6510.44
2004-09-07;6555.64
2004-09-08;6534.09
2004-09-09;6544.31
2004-09-10;6568.3
2004-09-13;6581.81
2004-09-14;6594.21
2004-09-15;6546.32
2004-09-16;6574.61
2004-09-17;6604
2004-09-20;6565.9
2004-09-21;6633.22
2004-09-22;6548.56
2004-09-23;6521.43
2004-09-24;6531.37
2004-09-27;6496.37
2004-09-28;6543.39
2004-09-29;6560.68
2004-09-30;6570.25
2004-10-01;6663.18
2004-10-04;6677.75
2004-10-05;6679.25
2004-10-06;6717.43
2004-10-07;6654.22
2004-10-08;6636.42
2004-10-11;6643.17
2004-10-12;6609.71
2004-10-13;6556.53
2004-10-14;6516.1
2004-10-15;6559.38
2004-10-18;6572.37
2004-10-19;6530.39
2004-10-20;6539.48
2004-10-21;6563.49
2004-10-22;6521.32
2004-10-25;6520.9
2004-10-26;6598.45
2004-10-27;6665.87
2004-10-28;6670.5
2004-10-29;6692.71
2004-11-01;6699.86
2004-11-02;6701.47
2004-11-03;6787.4
2004-11-04;6885.2
2004-11-05;6910.17
2004-11-08;6890
2004-11-09;6886.34
2004-11-10;6891.22
2004-11-11;6950.97
2004-11-12;7014.18
2004-11-15;7003.06
2004-11-16;6959.3
2004-11-17;7013.46
2004-11-18;7002.91
2004-11-19;6947.19
2004-11-22;6979.79
2004-11-23;6985.3
2004-11-24;7016.35
2004-11-26;7046.69
2004-11-29;7032.23
2004-11-30;7005.72
2004-12-01;7097.32
2004-12-02;7074.82
2004-12-03;7092.62
2004-12-06;7082.58
2004-12-07;7014.72
2004-12-08;7029.97
2004-12-09;7048.1
2004-12-10;7028.51
2004-12-13;7102.41
2004-12-14;7124.61
